Model,Category,Word,Instance_ID,Step,Description,Guess
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,70,2,"This insect has a flat, elongated body and six legs, usually found in dark, damp areas, and is typically brown or dark-colored.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,71,2,"This small, flat insect has a protective exoskeleton, multiple limbs, two sets of wings, and distinctive antennae. It is well-suited to life in damp, low-light environments and can withstand different temperatures and humidity levels.",bug
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,72,2,"The insect is a compact, elongated, flat creature with multiple legs and a rigid outer covering, often found in dimly lit, moist areas.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,73,2,"The insect is a small, flat, oval-shaped creature that inhabits dark, damp environments and feeds on decaying organic matter. It has a protective outer covering and multiple limbs, allowing it to efficiently navigate through tight spaces.",flea
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,74,2,"This insect is a small, flat, oval-shaped creature with six legs, typically brown or gray in color, often found in damp, dirty areas such as sewers and decaying waste.",bug
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,75,2,"This insect is a compact, elongated organism with multiple limbs and a flexible skin-like exterior, usually dwelling in damp environments and feeding on rotting substances, potentially causing problems for people by polluting their living spaces and food sources.",flies
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,76,2,"A tiny, flat insect with a hard outer covering, numerous legs, and a rounded body usually inhabiting homes and consuming decaying substances, typically measuring about 1-2 centimeters in length.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,77,2,"This insect is a small, multi-legged, elongated being with a tough exterior and specialized limbs for detecting its environment.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,78,2,"This tiny invertebrate inhabit diverse settings such as sewers, waste, and residences, where it consumes rotting organic material, and may cause distress to people through its spread of illnesses.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,79,2,"The insect is a long, flat, multi-legged creature that is often gray or brown in color and typically inhabits damp, dark environments.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,80,2,"This insect is a long, flat being with multiple legs and a segmented outer layer, usually found in damp environments at night, featuring distinctive protrusions for capturing and eating various materials.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,81,2,"This small, flat arthropod is adaptable and can be found in various environments, feeding on decomposing matter and protected by a hardened outer layer, typically with multiple legs, and often inhabiting close proximity to human settlements and damp environments.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,82,2,"This insect is an arthropod with a hardened exterior, adapted to survive in damp, dark areas where it consumes decaying material.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,83,2,"This insect is a small, flat, oval-shaped animal with many limbs and a long body, often found in damp locations with an abundance of food.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,84,2,"This small, flat insect has a distinctive oval body and bent legs, often living in dark, moist areas and adapting well to different environments due to its strong shell and varied eating habits.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,85,2,"This insect is a hardy, oval-shaped creature that thrives in damp environments with limited resources, having a sturdy body and flexible limbs.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,86,2,"This insect has a flat, oval body that it uses to inhabit dark, moist areas and defend itself, employing its hard outer layer and strong mouthparts to gather food and fend off threats.",beetle
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,87,2,"This insect is a type of flat, oval-shaped creature with a hard outer covering, typically found in dark, damp environments and characterized by its ability to survive in harsh conditions.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,88,2,"A tiny, flat insect inhabits damp environments, boasting a hardened exterior and possessing several appendages along with piercing mouthparts.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,89,2,"A small, flat, and oval-shaped arthropod infests homes and food establishments, characterized by six legs, two antennae, and a pair of mandibles.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,90,2,"This insect is a compact, elongated creature with multiple legs, often brown or gray in color, that can survive in various environments and consumes a wide range of substances.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,91,2,"This insect is an oval-shaped, flat creature with six limbs, typically found in damp environments. It has a long body and large compound eyes, along with powerful jaws for biting and tearing.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,92,2,"This insect is a small, flat, and slender arthropod with multiple legs, typically brown or light brown in color, frequently found in damp settings.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,93,2,"This insect is a compact, flat, oval-shaped creature with a tough outer covering, typically brown or gray, which can be found in various environments, including damp spaces and tolerates adverse conditions.",roach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,94,2,This insect is commonly regarded as undesirable due to its ability to thrive in diverse settings and feed on decaying matter and human food.,cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,95,2,"This small, flat arthropod is an active nocturnal species that inhabits a variety of environments, including damp, dimly lit places such as sewers and littered areas. It has a elongated body, multiple legs, and can reach considerable size, primarily consuming decomposing organic matter.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,96,2,"This insect is a small, flat, oval-shaped creature with multiple legs, typically brown or tan in color, commonly living in dark, damp environments that can tolerate a wide range of conditions. Its body is divided into distinct segments and supported by a hard outer covering, allowing for rapid movement.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,97,2,"An insect with an elongated, leathery-bodied shape, flat oval shape, multiple legs, and inhabits damp environments, feeding on organic matter.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,98,2,"This small, oval-shaped insect is well adapted to living in dark, damp areas and can be found in a variety of locations, including sewers and homes, due to its ability to quickly move around with its flat, segmented body, leading to its negative reputation as a scavenger.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,99,2,"The creature is a low-to-the-ground, multi-legged organism with a flat body that lives in damp environments and eats rotting materials.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,100,2,"A small, flat insect often considered an unwelcome presence in homes and buildings is found in areas with brown or gray bodies, six legs, and long antennae, allowing it to quickly move around in search of food.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,1,3,"This insect is a small, flat, oval-shaped creature that thrives in diverse environments, feeding on organic material, commonly inhabiting dark and humid locations. It possesses a hardened outer layer and numerous legs, enabling swift movement across different surfaces, allowing it to adapt to various ecological settings.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,2,3,"This small, oval-shaped insect has a flat, elongated body and multiple legs, allowing it to move swiftly through diverse environments in pursuit of sustenance or refuge.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,3,3,"This insect is an invertebrate that lives on or near the ground, breaks down organic matter, and has a flat, elongated body with many legs and distinctive features.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,4,3,"This small, flat insect thrives in damp settings, thanks to its protective outer layer and adaptable limbs, which enable it to swiftly navigate diverse terrain.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,5,3,"The creature is a flat, multi-legged being that can adapt to various environments and consume a wide variety of food sources.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,6,3,"A night-dwelling, multi-legged creature that consumes decaying organic matter and inhabits damp, unsanitary areas.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,7,3,"This arthropod is adaptable to various living spaces, thanks to its protective exoskeleton and numerous appendages, characterized by its elongated shape and prominent sensory features.",cricket
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,8,3,"This small, flat arthropod inhabits damp environments, feeding on decaying organic matter, and features a distinctive, oval-shaped body supported by six legs to deter predators through a strong odor.",flatworm
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,9,3,"A tiny, flat arthropod is capable of thriving in a wide range of environments and feeds on various organic materials, generating significant interest and concern among humans due to its widespread presence.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,10,3,"This small insect thrives in diverse settings and is typically spotted in damp, poorly lit spaces, where it consumes decaying materials using its short limbs.",flies
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,11,3,"This insect is a compact, flat, elongated organism that can adapt to various settings, endures difficulties, and features a heavily armored body with numerous legs for swift movement.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,12,3,"This insect is a tiny, flat, oval-shaped organism with multiple eyes and strong mouthparts that enable it to thrive in dark, damp areas, feeding on decaying material by navigating through confined spaces.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,13,3,"The insect has a flat, oval-shaped body that ranges from 1-3 centimeters in length, often inhabiting dark, damp areas, feeding on decaying materials and organic waste, and can thrive in various temperatures.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,14,3,"This insect is a flat, small creature with six legs that lives in damp areas with abundant food and moisture, covered in a hard outer layer and known for its ability to thrive in various conditions, though it is often viewed unfavorably due to its potential to cause harm to humans.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,15,3,"A dark-dwelling, damp-adapted invertebrate eats organic material, typically having a body coloration that helps it blend into its environment.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,16,3,"This arthropod has a hard outer layer and is typically oval in shape, inhabiting damp areas and consuming decaying materials.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,17,3,"A spider with an oval body has long antennae and many legs, allowing it to thrive in various settings, such as sewers and kitchens, by eating a wide range of food.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,18,3,"This insect is a small, elongated creature with a hardened outer layer, typically brown or gray in color, usually inhabiting damp, poorly lit areas, having six legs, multiple eye organs, and a unique pair of mouthparts used for consuming food and protection.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,19,3,"This small, unappealing insect has a flat, elongated body and numerous legs, typically inhabiting damp, dimly lit environments where it consumes decaying vegetation.",centipede
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,20,3,"This insect is a small, flat, oval-shaped creature with a hard outer covering, long legs, and numerous eyes, usually brown or gray in color, commonly found in damp environments and adaptable to various settings.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,21,3,"This insect is characterized by a flat, oval body, a hardened exterior, multiple limbs, and a biting mechanism often found in damp habitats.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,22,3,"A small, armored insect lives in damp environments, has multiple legs, and is adapted to various temperatures and humidity conditions.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,23,3,"This insect is a small, flat, oval-shaped creature with six legs and a hard outer covering, typically found in dark, damp environments. It features an elongated body and distinctive head protrusions, enabling it to navigate and locate food in confined spaces.",centipede
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,24,3,"This small insect has a distinctive oval shape, protective features, multiple limbs, and a flat body, making it well-adapted to thrive in various environments, including areas with extreme heat and limited food resources.",bug
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,25,3,"A small, flat, egg-like creature inhabits dim environments, has multiple legs, and moves efficiently through narrow spaces to locate food and shelter.",centipede
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,26,3,"This insect is a tiny, pancake-like organism found in various settings and feeds on both decaying and living plant matter, moving quickly and frequently inhabiting hidden areas, which can cause public distaste.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,27,3,"This insect has a flat, oval-shaped body, adapted for living in dark, damp environments where it consumes organic material and moves around using its long body and numerous legs, guided by specialized antennae.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,28,3,"This insect is a dark, flat organism that inhabits damp settings and is frequently mistaken for a small vertebrate because of its appendages, causing people to avoid it.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,29,3,"A small, flat, oval-shaped insect often found in homes and buildings is characterized by its leathery exterior and numerous legs, and has undergone little change over 300 million years.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,30,3,"This small, arthropod has a hardened exoskeleton and multiple legs, typically inhabiting damp environments with abundant nutrition.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,31,3,"This insect is a long, slender creature with a hard outer layer and extended appendages, typically inhabiting damp, poorly lit environments rich in nutrients.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,32,3,"This insect is an active at night, can inhabit various environments, and often infests residential areas, causing inconvenience due to its ability to navigate through narrow spaces efficiently.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,33,3,"This insect is a small, multi-legged armored creature adapted for life beneath the ground, frequently navigating narrow passages with speed.",termite
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,34,3,"This tiny, egg-shaped animal thrives in dimly lit, humid environments and can tolerate a range of temperatures due to its slender, elongated body and multiple limbs, facilitating swift navigation through narrow areas.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,35,3,"The insect possesses a rigid outer covering and multiple extensions, which enables it to thrive in various environments characterized by high moisture levels.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,36,3,"This tiny, elongated organism has a hard exoskeleton and six appendages, inhabiting damp, dark areas and feeding at night, commonly viewed as an unwanted presence due to its connection to filth and illness.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,37,3,This insect is infamous for its elongated shape and remarkable ability to thrive in extreme conditions.,ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,38,3,"This insect is a small, flat, and oval-shaped organism that lives in dark, damp places and eats a variety of organic things using its long arms, antennae, and strong jaws.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,39,3,"This insect has a compact, flat body with a hard exterior, typically black in color, capable of thriving in damp environments due to its adaptability.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,40,3,"The insect is a type of flat, multi-legged creature that inhabits damp environments and feeds on organic materials.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,41,3,"A tiny, flat insect with a hardened outer layer, typically brown or reddish-brown, inhabiting dark, moist areas, possessing six legs and distinctive antennae that enable it to adapt to various conditions.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,42,3,"This insect is a small, flat, oval-shaped creature with six legs, typically brown or gray in color, and is often found in dark, damp environments. It has a long, slender body and a pair of powerful jaws used for eating and defense.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,43,3,"The arthropod is characterized by a flat, oval form and a mottled brownish-gray hue that aids camouflage.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,44,3,"This insect is a small, flat, and oval-shaped arthropod that is adapted to scavenge and live in multiple environments, characterized by its six legs, a hard outer covering, and large compound eyes.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,45,3,"This tiny creature has a tough outer shell and numerous limbs, which enable it to thrive in various settings, including confined spaces.",centipede
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,46,3,"A tiny, flat insect is a common pest that invades homes due to its tough exoskeleton, numerous legs, and strong mouthparts, which enable it to forage in dark, moist environments.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,47,3,"This insect is a small, elongated creature that lives well in damp conditions and has a slender, flexible body with long limbs.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,48,3,"A sturdy, flat arthropod has a long, brown or gray body with six legs and two antennae, ideal for navigating narrow areas.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,49,3,"This arthropod has a flat body, multiple limbs, and can thrive in low-light, moist settings and man-made environments.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,50,3,"A six-legged, flat, and oval-shaped insect with a hard outer covering commonly found in various environments and often viewed as unwelcome due to its feeding and invasive behavior.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,51,3,"This insect is an arthropod with a compact, elongated body and multiple limbs.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,52,3,"A small, elongated creature with a flat body, six limbs, and a prominent head is commonly found in damp environments, feeding on decaying materials and human waste, characterized by its notable facial features.",flies
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,53,3,"The insect is a flat, oval-shaped creature with a hard outer layer and many legs, typically found in diverse settings, and often associated with homes and buildings, where it can be connected to health problems and dirty conditions.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,54,3,"A small, oval-shaped creature with a hard exterior often found in damp environments, typically brown or gray in color, and feeding on diverse food sources.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,55,3,"This insect is well-suited for survival in extreme conditions due to its hard outer covering, multiple limbs, and potent stench.",beetle
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,56,3,"This insect is a small, flat, oval-shaped organism with multiple legs and a multicolored body, often found in diverse ecosystems and feeding on decaying matter and edible waste.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,57,3,"A small insect lives in dark, moist environments and has a rounded body with distinctive hard mouthparts and sensory organs.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,58,3,"A tiny, egg-shaped insect inhabits damp, shaded environments and feeds on rotting plant material using powerful jaws.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,59,3,"This creature has a compact, flat body with multiple legs and a tough outer covering, typically inhabiting moist areas and consuming organic matter using its long mouth and strong jaws for both feeding and defense.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,60,3,"This insect is a slender, elongated creature that can thrive in various environments and feeds on decaying organic matter and discarded food waste.",termite
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,61,3,"This insect has a robust body and flexible limbs that help it withstand difficult, damp environments.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,62,3,"This is a small, flat creature with a hardened exterior coating, usually brown or gray in color and typically inhabiting damp environments.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,63,3,"This insect is often viewed unfavorably because it frequently inhabits homes and structures, especially in regions with inadequate hygiene, thanks to its long, narrow body and numerous legs allowing it to swiftly traverse various surfaces.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,64,3,"The insect is a flat, oval-shaped creature with a hard outer layer that lives in various environments and is known for its ability to quickly move through small areas and spread pollution.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,65,3,"This arthropod inhabits dark, damp environments, feeding on decaying matter and smaller insects, characterized by its hardened outer layer, numerous limbs, and prominent compound eyes for navigating confined areas.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,66,3,"This insect is a flat, oval-shaped creature with a hard outer covering. It consumes decaying matter and can spread illness. Its elongated body is typically brown or gray in color, well-suited for navigating narrow areas.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,67,3,"This insect has a hardened exoskeleton and multiple limbs, and can be commonly seen in various locations, particularly where food is available.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,68,3,"This insect is a flat, oval-shaped creature that inhabits damp environments, characterized by distinctive color patterns and a hardened outer layer.",slug
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,69,3,"This tiny, flat, egg-shaped creature thrives in damp environments with limited light and can withstand various temperatures, featuring six legs and a hardened exoskeleton.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,70,3,"This insect has a flat, elongated body and six legs, often inhabiting dark, damp environments, with a predominantly brown or dark coloration.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,71,3,"This insect has a hard outer covering, multiple legs, and two pairs of wings, as well as unique sensing organs on its head, and is adapted to thrive in humid, dimly lit conditions and various temperature levels.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,72,3,"The insect is a small, elongated, flat animal with many legs and a tough outer layer, typically found in dark, damp environments.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,73,3,"This small, flat creature lives in dark, damp areas and consumes rotting plant material. It has a hardened outer layer and many legs, enabling it to navigate narrow spaces with ease.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,74,3,"This insect is a tiny, flat, elongated organism with multiple legs, usually having a dull, earthy appearance, commonly discovered in damp, polluted environments like sewers and rotting garbage.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,75,3,"This compact, elongated insect inhabits damp environments and consumes decaying matter, often causing issues for humans by contaminating their surroundings and food.",fly
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,76,3,"A small, compact insect with a hardened shell, multiple appendages, and a rounded torso, commonly found in dwellings and feeding on rotting materials, typically around 1-2 centimeters long.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,77,3,"This insect is a tiny, many-legged creature with a hardened outer layer and adapted limbs to perceive its surroundings.",bug
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,78,3,"This small animal inhabits various environments, including sewers and homes, where it feeds on decaying matter, potentially causing discomfort to humans due to the diseases it transmits.",flea
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,79,3,"This insect is a slender, flat arthropod with many legs, usually greyish-brown in color, often found in damp, dimly lit areas.",centipede
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,80,3,"This insect has a long, flat body, numerous legs, and a segmented exterior, typically inhabiting damp areas at night, equipped with specialized features for gathering and consuming different substances.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,81,3,"A small, flat arthropod that can thrive in diverse settings, consuming decaying material and featuring a tough outer covering, usually possessing several legs, and commonly living near human habitats and damp areas.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,82,3,"This insect is a hard-shelled arthropod that inhabits damp, dark environments and feeds on rotting matter.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,83,3,"This insect is a flat, limb-covered creature with a lengthy body, commonly inhabiting damp environments rich in nourishment.",millipede
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,84,3,"This small, flat insect has an oval body and bent legs, inhabiting dark, moist environments and thriving in diverse settings due to its protective shell and adaptable diet.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,85,3,"This insect has a robust, egg-shaped body and agile limbs, well-suited to surviving in damp, resource-scarce environments.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,86,3,"This insect has a flat, oval-shaped body used for inhabiting dark, damp environments, utilizing its hardened outer layer and robust mouthparts to find food and protect itself from danger.",beetle
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,87,3,"This insect is a flat, oval-shaped creature with a hard outer covering that thrives in dark, damp settings and can withstand extreme conditions.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,88,3,"A small, flat insect lives in damp environments and has a hard outer layer and multiple limbs, along with sharp eating parts.",bug
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,89,3,"A tiny, elongated insect is found in homes and places where food is prepared, characterized by multiple legs, two protrusions on its head, and a pair of jaws-like structures.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,90,3,"This insect is a small, slender creature with many legs, typically brown or gray, that can thrive in different settings and eats a variety of materials.",ant
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,91,3,"This insect is an elongated, flat organism with multiple appendages, often inhabiting humid settings and possessing distinctive facial features and mouthparts.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,92,3,"This insect is a small, flat, and slender creature with many legs, usually brown or light brown, often seen in damp environments.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,93,3,"This insect has a sturdy, flat body with a rough exterior that's usually brown or gray and can thrive in damp environments and withstand challenging conditions.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,94,3,This insect is generally considered unwanted because it can survive in various environments and consume rotting materials and human food.,flies
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,95,3,"A small, flat arthropod is an active, nocturnal creature that thrives in various environments, especially in damp, low-light settings, feeding on decaying organic material.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,96,3,"This insect is a small, flat, oval-shaped creature with multiple legs, often found in dark, damp environments, characterized by a segmented body and a hard outer covering that facilitates swift movement.",inchworm
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,97,3,"An insect with a long, flat body and many legs lives in damp places and eats decaying things.",spider
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,98,3,"This tiny, egg-shaped insect thrives in damp environments and can be spotted in various settings, including sewers and homes, thanks to its agile, flat, multi-segmented body.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,99,3,"This creature is a ground-dwelling, many-legged being with a flat form that inhabits moist surroundings and consumes decaying substances.",worm
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,100,3,"This insect is typically small and unwanted, characterized by its flat body coloration, six legs, and elongated antennae, which enable it to swiftly navigate its surroundings.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,1,4,"This insect is a small, flat, oval-shaped organism that survives in various environments, consuming organic matter, often found in damp, dark areas. It has a tough exterior and multiple limbs, facilitating rapid movement on different surfaces, allowing it to thrive in different ecosystems.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,2,4,"This insect is a small, oval-shaped creature with a flat, elongated body and many legs, enabling it to quickly navigate various environments in search of food or shelter.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,3,4,"This invertebrate is a decomposer that inhabits the ground, has a long, flat body, and numerous legs, featuring notable characteristics.",ground beetle
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,4,4,"This tiny, flat insect is well-suited to humid environments due to its outer covering and flexible limbs that allow it to move easily across different surfaces.",slime
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,5,4,"The creature is a versatile, many-legged organism capable of surviving in multiple settings and feeding on various types of sustenance.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,6,4,"A nocturnal, many-legged organism that feeds on rotting plant material and thrives in damp, dirty environments.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,7,4,"This arthropod has an elongated body with multiple limbs and distinctive sensory organs, allowing it to thrive in diverse environments.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,8,4,"This tiny, oval-shaped arthropod thrives in damp settings, consumes decaying plant material, and employs its numerous legs to repel predators with a potent smell.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,9,4,"A small, low-maintenance arthropod exists in diverse environments and consumes different organic substances.",tarantula
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,10,4,"This tiny creature can be found in various environments and often inhabits dark, humid areas where it feeds on rotting substances with its stunted arms.",fungus
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,11,4,"This insect is a small, flat, elongated creature with a sturdy exoskeleton and multiple legs for rapid movement.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,12,4,"This insect is an extremely small, flat, egg-shaped creature with numerous eyes and powerful jaws that allow it to flourish in damp, dimly lit environments, where it consumes decaying matter using its agility in tight, enclosed spaces.",bug
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,13,4,"The insect has a flat, oval-shaped body that is usually between 1-3 centimeters long, commonly found in dark, damp environments where it feeds on decaying matter and organic waste, and can survive in different temperatures.",insect
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,14,4,"This insect is a compact, six-legged organism that inhabits humid environments with an abundance of food, characterized by its hardened exterior and remarkable adaptability, yet often regarded with skepticism due to its capacity to pose a threat to human well-being.",cockroach
llama-3.2-3b-instruct,Low-Freq Concrete,Cockroach,15,4,"A damp-adapted, low-light dwelling invertebrate consumes organic matter and has body coloring that facilitates its camouflage.",insect
